[INFO ] [2022-08-10 20:13:43,820] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:41,293] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:42,673] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:42,693] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:43,761] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:43,873] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:43,970] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:44,286] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:44,302] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:45,309] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:45,414] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:45,500] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:46,847] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:46,943] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:40:48,002] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:40:48,112] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:40:48,232] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:40:49,583] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:49,627] --------------------Passed-------------------
[INFO ] [2022-08-16 16:40:49,627] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:40:49,684] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:35,412] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:36,392] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:58:36,730] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:58:36,887] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:37,012] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:37,118] --------------------Failed-------------------
[INFO ] [2022-08-16 16:58:37,118] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 16:58:37,235] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:37,459] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:38,253] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:58:38,540] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:58:38,706] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:38,805] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:38,850] --------------------Failed-------------------
[INFO ] [2022-08-16 16:58:39,010] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:39,857] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:58:40,143] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:58:40,274] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:41,411] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:41,453] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:41,455] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:42,427] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:58:42,723] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:58:42,872] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:42,977] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:43,022] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:43,024] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:43,841] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:58:44,157] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:58:44,307] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:45,477] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:45,518] --------------------Failed-------------------
[INFO ] [2022-08-16 16:58:45,751] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:46,561] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:58:46,866] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:58:47,001] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:48,127] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:48,196] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:48,197] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:48,359] --------------------Passed-------------------
[INFO ] [2022-08-16 16:58:56,418] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:58:57,822] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 16:58:57,966] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 16:58:58,222] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:58:58,566] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:58:58,835] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:59:00,168] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:59:00,301] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:59:00,416] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:59:00,728] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:00,840] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:59:01,913] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:59:02,014] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:59:02,117] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:59:03,531] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:03,550] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:59:04,617] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:59:04,721] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:59:04,833] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:59:05,144] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:05,163] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:59:06,224] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:59:06,317] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:59:06,442] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:59:07,814] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:07,921] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 16:59:08,997] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 16:59:09,084] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 16:59:09,207] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 16:59:10,650] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:10,700] --------------------Passed-------------------
[INFO ] [2022-08-16 16:59:10,700] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 16:59:10,759] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:30,299] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:31,199] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 17:03:31,470] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 17:03:31,584] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:31,678] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:31,766] --------------------Failed-------------------
[INFO ] [2022-08-16 17:03:31,766] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 17:03:31,846] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:32,050] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:32,840] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:33,088] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:33,235] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:33,333] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:33,373] --------------------Failed-------------------
[INFO ] [2022-08-16 17:03:33,551] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:34,337] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:34,614] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:34,733] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:35,823] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:35,850] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:35,852] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:36,752] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:36,996] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:37,119] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:37,212] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:37,250] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:37,251] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:38,054] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:38,301] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:38,429] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:39,964] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:39,986] --------------------Failed-------------------
[INFO ] [2022-08-16 17:03:40,191] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:40,985] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:41,236] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:41,364] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:42,965] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:43,003] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:43,004] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:43,163] --------------------Passed-------------------
[INFO ] [2022-08-16 17:03:49,781] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:50,816] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 17:03:50,888] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 17:03:50,969] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:51,273] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:51,469] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:52,527] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:52,627] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:52,710] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:52,996] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:53,091] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:54,047] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:54,142] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:54,238] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:55,471] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:55,488] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:56,411] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:56,491] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:56,580] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:56,874] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:56,892] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:03:57,790] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:03:57,882] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:03:57,962] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:03:59,179] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:03:59,304] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:04:00,288] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:04:00,399] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:04:00,524] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:04:02,186] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:04:02,216] --------------------Passed-------------------
[INFO ] [2022-08-16 17:04:02,216] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:04:02,247] --------------------Passed-------------------
[INFO ] [2022-08-16 17:13:41,032] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:13:42,015] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 17:13:42,254] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 17:13:42,374] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:13:42,491] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:13:42,587] --------------------Failed-------------------
[INFO ] [2022-08-16 17:13:42,587] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 17:13:42,674] --------------------Passed-------------------
[INFO ] [2022-08-16 17:13:42,864] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:13:43,666] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:13:43,909] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:13:44,036] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:13:44,129] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:13:44,170] --------------------Failed-------------------
[INFO ] [2022-08-16 17:13:44,330] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:13:45,216] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:13:45,473] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:13:45,601] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:13:46,751] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:13:46,781] --------------------Passed-------------------
[INFO ] [2022-08-16 17:13:46,783] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:13:47,871] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:13:48,121] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:13:48,245] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:13:48,338] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:13:48,375] --------------------Passed-------------------
[INFO ] [2022-08-16 17:13:48,379] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:13:49,202] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:13:49,437] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:13:49,552] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:13:49,647] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:19,864] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:20,763] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:21,018] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:21,144] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:23,766] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:23,793] --------------------Passed-------------------
[INFO ] [2022-08-16 17:14:23,793] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:23,837] --------------------Passed-------------------
[INFO ] [2022-08-16 17:14:31,210] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:32,270] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 17:14:32,353] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 17:14:32,438] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:32,952] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:33,337] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:34,488] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:34,611] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:34,713] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:35,036] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:35,146] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:36,119] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:36,201] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:36,295] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:37,510] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:37,538] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:38,445] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:38,526] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:38,617] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:38,915] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:38,928] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:39,819] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:39,898] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:39,992] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:41,331] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:41,405] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 17:14:42,429] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 17:14:42,543] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 17:14:42,659] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 17:14:43,917] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:43,954] --------------------Passed-------------------
[INFO ] [2022-08-16 17:14:43,954] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 17:14:44,001] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:25,616] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:27,039] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 21:12:27,361] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 21:12:27,521] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:27,680] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:27,770] --------------------Failed-------------------
[INFO ] [2022-08-16 21:12:27,770] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 21:12:27,872] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:28,088] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:29,009] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:29,288] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:29,437] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:29,545] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:29,590] --------------------Failed-------------------
[INFO ] [2022-08-16 21:12:29,745] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:30,743] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:31,052] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:31,187] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:34,159] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:34,203] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:34,205] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:35,187] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:35,464] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:35,604] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:35,717] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:35,762] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:35,765] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:36,587] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:36,904] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:37,053] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:38,185] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:38,219] --------------------Failed-------------------
[INFO ] [2022-08-16 21:12:38,421] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:39,220] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:39,550] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:39,688] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:40,854] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:40,910] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:40,910] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:40,940] --------------------Passed-------------------
[INFO ] [2022-08-16 21:12:49,169] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:50,368] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 21:12:50,697] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 21:12:51,001] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:51,505] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:51,837] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:53,992] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:54,333] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:54,577] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:55,000] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:55,197] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:56,634] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:56,766] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:56,879] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:58,246] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:58,287] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:12:59,335] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:12:59,444] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:12:59,550] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:12:59,853] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:12:59,878] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:13:00,803] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:13:00,903] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:13:00,985] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:13:02,241] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:13:02,335] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:13:03,358] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:13:03,469] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:13:03,561] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:13:04,887] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:13:04,922] --------------------Passed-------------------
[INFO ] [2022-08-16 21:13:04,922] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:13:04,950] --------------------Passed-------------------
[INFO ] [2022-08-16 21:17:15,375] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:16,592] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 21:17:16,916] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 21:17:17,092] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:17,228] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:17,338] --------------------Failed-------------------
[INFO ] [2022-08-16 21:17:17,338] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-16 21:17:17,423] --------------------Passed-------------------
[INFO ] [2022-08-16 21:17:17,615] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:18,766] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:17:19,043] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:17:19,183] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:19,284] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:19,350] --------------------Failed-------------------
[INFO ] [2022-08-16 21:17:19,563] Login 3: Step 1 - Click to MyAccount Link 
